X,Y,fid,Name,No,SK_ID,SK_start_position,Side_road___kp,Road,Kp,Kp_SK,odc,Modules,Module_1,Module_2,Module_3,Module_4,Module_5,Module_6,Module_7,Module_8,Module_9,Module_10,Module_11,SK_ID_full,status,GSM,Odcinek,Typ szafy,icon_url
19.121671,49.712968,"734",SSKS1fkm021006,"1735.0","1735.0","897.0",,S1,,, 104_C_3_147,"5.0",104_B_3_094,104_B_3_095,104_C_3_147,114_A_3_095,114_A_3_096,,,,,,,ID_0_1735,"0",,"6",M-3.2,./0.png
19.1203281,49.7123681,"735",SSKS1fkm021072,"1736.0","1736.0","902.0",,S1,,,,"1.0",106_A_3_048,,,,,,,,,,,ID_0_1736,"0",,"6",M-3.1,./0.png
19.120777,49.711638,"736",SSKS1fkm021144,"1737.0","1737.0","903.0",,S1,,,,"1.0",104_C_3_146,,,,,,,,,,,ID_0_1737,"0",,"6",M-3.1,./0.png
19.11981,49.710563,"737",SSKS1fkm021293,"1738.0","1738.0","904.0",,S1,,,,"3.0",104_B_3_097,104_C_3_148,114_A_3_098,,,,,,,,,ID_0_1738,"0",,"6",M-3.1,./0.png
19.1276423,49.7009112,"738",SSKS1fkm022497,"1739.0","1739.0","907.0",,S1,,,,"1.0",112_D_3_002,,,,,,,,,,,ID_0_1739,"0",,"6",M-3.1,./0.png
19.1354251,49.6952605,"739",SSKS1fkm023350,"1740.0","1740.0","908.0",,S1,,, 114_B_3_008),"4.0",101_B_3_063,104_B_3_190,104_B_3_210,114_B_3_008,,,,,,,,ID_0_1740,"0",,"6",M-3.1+3.3,./0.png
19.1619265,49.6845666,"740",SSKS1fkm025999,"1741.0","1741.0","912.0",,S1,,,,"2.0",104_C_3_144,106_A_3_031,,,,,,,,,,ID_0_1741,"0",,"6",M-3.1,./0.png
19.1633244,49.6834871,"741",SSKS1fkm026155,"1742.0","1742.0","914.0",,S1,,, 104_C_3_143,"5.0",104_B_3_304,104_B_3_305,104_C_3_143,114_A_3_293,114_A_3_294,,,,,,,ID_0_1742,"0",,"6",M-3.2,./0.png
19.166405,49.6827048,"742",SSKS1km026365,"1743.0","1743.0","919.0",,S1,,,,"1.0",104_C_3_142,,,,,,,,,,,ID_0_1743,"0",,"6",M-3.1,./0.png
19.1676707,49.6826063,"743",SSKS1fkm026410ŁL,"1744.0","1744.0","920.0",,S1,,,,"2.0",104_B_3_303,114_A_3_292,,,,,,,,,,ID_0_1744,"0",,"6",M-3.1,./0.png
19.1690495,49.6806448,"744",SSKS1fkm026583ŁL,"1745.0","1745.0","922.0",,S1,,,,"2.0",104_B_3_306,114_A_3_295,,,,,,,,,,ID_0_1745,"0",,"6",M-3.1,./0.png
19.168852,49.678722,"745",SSKS1fkm026799,"1746.0","1746.0","924.0",,S1,,,,"2.0",104_C_3_141,106_A_3_089,,,,,,,,,,ID_0_1746,"0",,"6",M-3.1,./0.png
19.1687286,49.6674421,"746",SSKS1fkm028039,"1747.0","1747.0","926.0",,S1,,, 101_B_3_062,"6.0",101_B_3_048,101_B_3_062,104_B_3_189,104_B_3_209,114_A_3_189,114_A_3_207,,,,,,ID_0_1747,"0",,"6",M-3.1,./0.png
19.1663984,49.6598034,"747",SSKS1fkm028925,"1748.0","1748.0","932.0",,S1,,,,"1.0",104_C_3_139,,,,,,,,,,,ID_0_1748,"0",,"6",M-3.1,./0.png
19.166281,49.658301,"748",SSKS1fkm029042,"1749.0","1749.0","933.0",,S1,,, 104_C_3_137,"5.0",104_B_3_154,104_B_3_185,104_C_3_137,114_A_3_155,114_A_3_186,,,,,,,ID_0_1749,"0",,"6",M-3.2,./0.png
19.167687,49.658399,"749",SSKS1fkm029072,"1750.0","1750.0","938.0",,S1,,, 114_A_3_185),"4.0",104_B_3_184,104_C_3_138,106_A_3_049,114_A_3_185,,,,,,,,ID_0_1750,"0",,"6",M-3.2,./0.png
19.1683547,49.6573101,"750",SSKS1fkm029263,"1751.0","1751.0","942.0",,S1,,,,"3.0",104_B_3_153,104_C_3_140,114_A_3_154,,,,,,,,,ID_0_1751,"0",,"6",M-3.1,./0.png
19.1709334,49.6463696,"751",SSKS1fkm030529,"1752.0","1752.0","945.0",,S1,,,,"1.0",101_B_3_064,,,,,,,,,,,ID_0_1752,"0",,"6",M-3.1,./0.png
19.1651257,49.6369456,"752",SSKS1fkm031601,"1753.0","1753.0","946.0",,S1,,, 114_A_3_208),"4.0",104_B_3_191,104_B_3_211,114_A_3_190,114_A_3_208,,,,,,,,ID_0_1753,"0",,"6",M-3.1,./0.png
19.1562532,49.6313024,"753",SSKS1fkm032528,"1754.0","1754.0","950.0",,S1,,,,"2.0",101_G_3_011,105_B_3_011,,,,,,,,,,ID_0_1754,"0",,"6",M-3.2,./0.png
19.1390821,49.6282661,"754",SSKS1fkm033845,"1755.0","1755.0","952.0",,S1,,,,"2.0",106_A_3_050,112_A_3_010,,,,,,,,,,ID_0_1755,"0",,"6",M-3.1,./0.png
19.1364013,49.6255272,"755",SSKS1fkm034497,"1756.0","1756.0","954.0",,S1,,,,"1.0",101_C_3_028,,,,,,,,,,,ID_0_1756,"0",,"6",M-3.3,./0.png
19.1806671,49.6906334,"756",SSKDW946_ŻYWIEC_001,"1757.0","1757.0","955.0",,DW946,,,,"1.0",101_C_3_031,,,,,,,,,,,ID_0_1757,"0",,"6",M-3.2,./0.png
19.1828535,49.6891229,"757",SSK Żywiec ul. Wesoła 002,"1758.0","1758.0","956.0",,miejska,,,,"1.0",101_B_3_142,,,,,,,,,,,ID_0_1758,"0",,"6",M-3.1,./0.png
19.1807739,49.6944741,"758",SSK Żywiec ul. Wesoła 001,"1759.0","1759.0","957.0",,miejska,,,,"1.0",101_B_3_144,,,,,,,,,,,ID_0_1759,"0",,"6",M-3.1,./0.png
19.1896704,49.6923568,"759",SSKDW946 Żywiec 002,"1760.0","1760.0","958.0",,DW946,,,,"1.0",101_B_3_143,,,,,,,,,,,ID_0_1760,"0",,"6",M-3.1,./0.png
19.1705579,49.6585637,"760",SSKS1fkm029178ŁL,"1761.0","1761.0","959.0",,S1,,,,"1.0",101_C_3_027,,,,,,,,,,,ID_0_1761,"0",,"6",M-3.2,./0.png
19.0289414,49.8480507,"761",SSKS52km033799,"1762.0","1762.0","960.0",,S52,,,,"1.0",106_A_3_029,,,,,,,,,,,ID_0_1762,"0",,"6",M-3.2,./0.png
19.108303,49.739311,"762",SSKS1fkm017832ŁL,"1763.0","1763.0","961.0",,S1,,, 104_C_3_150,"5.0",104_B_3_036,104_B_3_037,104_C_3_150,114_A_3_037,114_A_3_038,,,,,,,ID_0_1763,"0",,"6",M-3.2,./0.png
19.1076397,49.7386041,"763",SSKS1fkm017810,"1764.0","1764.0","966.0",,S1,,,,"3.0",104_B_3_035,104_C_3_151,114_A_3_036,,,,,,,,,ID_0_1764,"0",,"6",M-3.1,./0.png
19.083461,49.761776,"764",SSKS1fkm014407,"1765.0","1765.0","969.0",,S1,,, 114_A_3_034),"4.0",104_B_3_033,104_C_3_154,106_A_3_046,114_A_3_034,,,,,,,,ID_0_1765,"0",,"6",M-3.1,./0.png
19.236102,50.315724,"765",SSKS1km535115,"1766.0","1766.0","973.0",,S1,,,,"1.0",104_C_3_179,,,,,,,,,,,ID_0_1766,"0",,"7",M-3.1,./0.png
19.2345385,50.3144147,"766",SSKS1km535277,"1767.0","1767.0","974.0",,S1,,,,"3.0",104_B_3_201,104_C_3_178,114_A_3_201,,,,,,,,,ID_0_1767,"0",,"7",M-3.1,./0.png
19.250574,50.350141,"767",SSKS1km531128,"1768.0","1768.0","977.0",,S1,,, 101_B_3_073,"6.0",101_B_3_057,101_B_3_073,104_B_3_203,104_B_3_225,114_A_3_203,114_A_3_222,,,,,,ID_0_1768,"0",,"7",M-3.1,./0.png
19.2334407,50.3177906,"768","SSKS1Katowicka03,DąbrowaGórniczo","1769.0","1769.0","983.0",,DK94,,,,"1.0",101_C_3_024,,,,,,,,,,,ID_0_1769,"0",,"7",M-3.2,./0.png
19.235221,50.317026,"769",SSKS1km534983ŁP,"1770.0","1770.0","984.0",,S1,,,,"2.0",104_B_3_102,114_A_3_103,,,,,,,,,,ID_0_1770,"0",,"7",M-3.1,./0.png
19.236204,50.319254,"770",SSKS1km534766ŁP,"1771.0","1771.0","986.0",,S1,,, 114_A_3_106),"4.0",104_B_3_045,104_B_3_105,114_A_3_046,114_A_3_106,,,,,,,,ID_0_1771,"0",,"7",M-3.1,./0.png
19.2383838,50.3202032,"771",SSKS1km534616,"1772.0","1772.0","990.0",,S1,,,,"1.0",104_C_3_181,,,,,,,,,,,ID_0_1772,"0",,"7",M-3.1,./0.png
19.238417,50.320708,"772",SSKS1km534535,"1773.0","1773.0","991.0",,S1,,,,"1.0",104_C_3_180,,,,,,,,,,,ID_0_1773,"0",,"7",M-3.1,./0.png
19.240232,50.325093,"773",SSKS1km534008,"1774.0","1774.0","992.0",,S1,,,,"3.0",104_B_3_089,104_C_3_183,114_A_3_090,,,,,,,,,ID_0_1774,"0",,"7",M-3.1,./0.png
19.240101,50.324539,"774",SSKS1km534085,"1775.0","1775.0","995.0",,S1,,,,"3.0",104_B_3_090,104_C_3_182,114_A_3_091,,,,,,,,,ID_0_1775,"0",,"7",M-3.1,./0.png
19.1374188,50.1560278,"775",SSKS1km556973,"1776.0","1776.0","998.0",,S1,,,,"1.0",106_B_3_006A,,,,,,,,,,,ID_0_1776,"0",,"7",M-3.2,./0.png
19.1536343,50.1635657,"776",SSKS1km554488,"1777.0","1777.0","999.0",,S1,,, 106_B_3_000,"5.0",104_B_3_196,104_B_3_220,106_B_3_000,114_A_3_196,114_A_3_217,,,,,,,ID_0_1777,"0",,"7",M-3.3,./0.png
19.1697017,50.172417,"777",SSKS1km552959,"1778.0","1778.0","1004.0",,S1,,,,"2.0",104_B_3_197,114_A_3_197,,,,,,,,,,ID_0_1778,"0",,"7",M-3.1,./0.png
19.16861,50.1741703,"778",SSKS1km552763,"1779.0","1779.0","1006.0",,S1,,,,"2.0",104_B_3_056,114_A_3_057,,,,,,,,,,ID_0_1779,"0",,"7",M-3.1,./0.png
19.168807,50.175704,"779",SSKS1km552656,"1780.0","1780.0","1008.0",,S1,,,,"2.0",104_C_3_165,106_A_3_044,,,,,,,,,,ID_0_1780,"0",,"7",M-3.1,./0.png
19.16891,50.176308,"780",SSKS1km552529,"1781.0","1781.0","1010.0",,S1,,,,"1.0",101_B_3_070,,,,,,,,,,,ID_0_1781,"0",,"7",M-3.1,./0.png
19.167456,50.180373,"781",SSKS1km552037,"1782.0","1782.0","1011.0",,S1,,, 104_C_3_166,"5.0",104_B_3_158,104_B_3_174,104_C_3_166,114_A_3_159,114_A_3_175,,,,,,,ID_0_1782,"0",,"7",M-3.2,./0.png
19.167501,50.181781,"782",SSKS1km551914,"1783.0","1783.0","1016.0",,S1,,,,"1.0",104_C_3_167,,,,,,,,,,,ID_0_1783,"0",,"7",M-3.1,./0.png
19.167532,50.182726,"783",SSKS1km551841,"1784.0","1784.0","1017.0",,S1,,,,"2.0",104_C_3_168,106_A_3_043,,,,,,,,,,ID_0_1784,"0",,"7",M-3.1,./0.png
19.167893,50.183414,"784",SSKS1km551736ŁL,"1785.0","1785.0","1019.0",,S1,,,,"2.0",104_B_3_173,114_A_3_174,,,,,,,,,,ID_0_1785,"0",,"7",M-3.1,./0.png
19.1676902,50.1840558,"785",SSKS1km551649,"1786.0","1786.0","1021.0",,S1,,,,"3.0",104_B_3_018,104_C_3_169,114_A_3_018,,,,,,,,,ID_0_1786,"0",,"7",M-3.1,./0.png
19.1661939,50.1880997,"786",SSKS1km551205,"1787.0","1787.0","1024.0",,S1,,, 114_A_3_218),"4.0",104_B_3_198,104_B_3_221,114_A_3_198,114_A_3_218,,,,,,,,ID_0_1787,"0",,"7",M-3.1,./0.png
19.1670907,50.1939636,"787",SSKS1km550551,"1788.0","1788.0","1028.0",,S1,,,,"1.0",106_A_3_042,,,,,,,,,,,ID_0_1788,"0",,"7",M-3.1,./0.png
19.1673747,50.1947651,"788",SSKS1km550445,"1789.0","1789.0","1029.0",,S1,,, 104_C_3_171,"5.0",104_B_3_016,104_B_3_054,104_C_3_171,114_A_3_016,114_A_3_055,,,,,,,ID_0_1789,"0",,"7",M-3.2,./0.png
19.16808,50.195566,"789",SSKS1km550363,"1790.0","1790.0","1034.0",,S1,,,,"1.0",104_C_3_172,,,,,,,,,,,ID_0_1790,"0",,"7",M-3.1,./0.png
19.1686452,50.1948768,"790",SSKS1km550437,"1791.0","1791.0","1035.0",,S1,,, 104_C_3_173,"5.0",104_B_3_017,104_B_3_055,104_C_3_173,114_A_3_017,114_A_3_056,,,,,,,ID_0_1791,"0",,"7",M-3.2,./0.png
19.167988,50.194309,"791",SSKS1km550501,"1792.0","1792.0","1040.0",,S1,,,,"2.0",104_C_3_170,112_A_3_011,,,,,,,,,,ID_0_1792,"0",,"7",M-3.1,./0.png
19.1688306,50.1988308,"792",SSKS1km549999,"1793.0","1793.0","1042.0",,S1,,,,"1.0",101_B_3_040,,,,,,,,,,,ID_0_1793,"0",,"7",M-3.1,./0.png
19.1679768,50.2008942,"793",SSKS1km549757,"1794.0","1794.0","1043.0",,S1,,, 114_A_3_238),"4.0",104_B_3_219,104_B_3_245,114_A_3_216,114_A_3_238,,,,,,,,ID_0_1794,"0",,"7",M-3.2,./0.png
19.1557402,50.2103443,"794",SSKA4Mysłowice01,"1795.0","1795.0","1047.0",,A4,,,,"1.0",103_B_3_019.1,,,,,,,,,,,ID_0_1795,"0",tak,"7",M-3.2,./0.png
19.1717099,50.2170576,"795",SSKS1km547845,"1796.0","1796.0","1048.0",,S1,,,,"2.0",101_B_3_055,103_B_3_020.1,,,,,,,,,,ID_0_1796,"0",,"7",M-3.2,./0.png
19.171768,50.2176609,"796",SSKS1km547771,"1797.0","1797.0","1050.0",,S1,,, 114_A_3_219),"4.0",104_B_3_199,104_B_3_222,114_A_3_199,114_A_3_219,,,,,,,,ID_0_1797,"0",,"7",M-3.1,./0.png
19.1692764,50.226276,"797",SSKS1km546807,"1799.0","1799.0","1055.0",,S1,,, 104_B_3_053,"6.0",104_B_3_013,104_B_3_053,104_C_3_132,106_A_3_076,114_A_3_013,114_A_3_054,,,,,,ID_0_1799,"0",,"7",M-3.2,./0.png
19.2370259,50.3182442,"798",SSKS1km534822,"1800.0","1800.0","1061.0",,S1,,,,"1.0",106_A_3_035,,,,,,,,,,,ID_0_1800,"0",,"7",M-3.1,./0.png
19.2383138,50.3169346,"799",SSKS1km535970ŁL,"1801.0","1801.0","1062.0",,S1,,, 112_B_3_006,"5.0",104_B_3_046,104_B_3_103,112_B_3_006,114_A_3_047,114_A_3_104,,,,,,,ID_0_1801,"0",,"7",M-3.1,./0.png
19.2262936,50.316869,"800","SSK S1 Katowicka 01,DąbrowaGórnicza","1802.0","1802.0","1067.0",,DK94,,,,"1.0",101_B_3_012,,,,,,,,,,,ID_0_1802,"0",tak,"7",M-3.1,./0.png
19.2393525,50.3188781,"801",SSKS1km534740ŁL,"1803.0","1803.0","1068.0",,S1,,, 114_A_3_105),"4.0",104_B_3_047,104_B_3_104,114_A_3_048,114_A_3_105,,,,,,,,ID_0_1803,"0",,"7",M-3.1,./0.png
19.247453,50.337592,"802",SSKS1km532562,"1804.0","1804.0","1072.0",,S1,,,,"1.0",104_C_3_186,,,,,,,,,,,ID_0_1804,"0",,"7",M-3.1,./0.png
19.2475591,50.338249,"803",SSKS1km532461,"1805.0","1805.0","1073.0",,S1,,,,"1.0",104_C_3_187,,,,,,,,,,,ID_0_1805,"0",,"7",M-3.1,./0.png
19.248534,50.3392493,"804",SSKS1km532360,"1806.0","1806.0","1074.0",,S1,,, 106_A_3_039,"5.0",104_B_3_108,104_B_3_110,106_A_3_039,114_A_3_109,114_A_3_111,,,,,,,ID_0_1806,"0",,"7",M-3.1,./0.png
19.2485094,50.3405769,"805",SSKS1km532208,"1807.0","1807.0","1079.0",,S1,,,,"2.0",104_B_3_109,114_A_3_110,,,,,,,,,,ID_0_1807,"0",,"7",M-3.1,./0.png
19.2495147,50.3411047,"806",SSKS1km532131,"1808.0","1808.0","1081.0",,S1,,, 114_A_3_010),"4.0",104_B_3_010,104_C_3_189,112_A_3_012,114_A_3_010,,,,,,,,ID_0_1808,"0",,"7",M-3.1,./0.png
19.249335,50.341815,"807",SSKS1km532058,"1809.0","1809.0","1085.0",,S1,,,,"1.0",104_C_3_188,,,,,,,,,,,ID_0_1809,"0",,"7",M-3.1,./0.png
19.251336,50.361894,"809",SSKS1km529833,"1811.0","1811.0","1086.0",,S1,,, 104_C_3_192,"5.0",104_B_3_012,104_B_3_178,104_C_3_192,114_A_3_012,114_A_3_179,,,,,,,ID_0_1811,"0",,"7",M-3.2,./0.png
19.250094,50.361456,"810",SSKS1km529858,"1812.0","1812.0","1091.0",,S1,,,(104_B_3_011,"7.0",104_B_3_011,104_B_3_179,104_C_3_191,104_C_3_193,106_A_3_038,114_A_3_011,114_A_3_180,,,,,ID_0_1812,"0",,"7",M-3.2,./0.png
19.1431311,49.6859052,"811",SSKS1fkm024570,"1813.0","1813.0","1098.0",,S1,,,,"1.0",101_B_3_049,,,,,,,,,,,ID_0_1813,"0",,"6",M-3.1,./0.png
19.242983,50.327869,"812",SSKS1km533687,"1814.0","1814.0","1099.0",,S1,,,,"3.0",104_B_3_009,104_C_3_185,114_A_3_009,,,,,,,,,ID_0_1814,"0",,"7",M-3.1,./0.png
19.242864,50.327502,"813",SSKS1km533746,"1815.0","1815.0","1102.0",,S1,,, 114_A_3_089),"4.0",104_B_3_088,104_C_3_184,106_A_3_040,114_A_3_089,,,,,,,,ID_0_1815,"0",,"7",M-3.1,./0.png
19.24508,50.333125,"814",SSKS1km533076,"1816.0","1816.0","1106.0",,S1,,, 101_B_3_072,"6.0",101_B_3_056,101_B_3_072,104_B_3_202,104_B_3_224,114_A_3_202,114_A_3_221,,,,,,ID_0_1816,"0",,"7",M-3.1,./0.png
19.1045189,49.7379842,"815",SSKS1fWęzełBuczkowice001,"1817.0","1817.0","1112.0",,S1,,,,"1.0",101_C_3_026,,,,,,,,,,,ID_0_1817,"0",,"6",M-3.2,./0.png
19.10922,49.738618,"817",SSKS1fkm017898,"1819.0","1819.0","1113.0",,S1,,,,"1.0",104_C_3_149,,,,,,,,,,,ID_0_1819,"0",,"6",M-3.1,./0.png
19.0847026,49.7609101,"818",SSKS1fkm014507,"1820.0","1820.0","1114.0",,S1,,,,"1.0",104_C_3_155,,,,,,,,,,,ID_0_1820,"0",,"6",M-3.1,./0.png
19.1392323,50.1562512,"819",SSKS1km555832,"1821.0","1821.0","1115.0",,S1,,,,"1.0",106_B_3_006B,,,,,,,,,,,ID_0_1821,"0",,"7",M-3.3,./0.png
19.0935155,49.8250363,"820",SSKDK52km006790,"1822.0","1822.0","1116.0",,DK52,,,,"1.0",101_B_3_016,,,,,,,,,,,ID_0_1822,"0",,"6",M-3.1,./0.png
19.0813471,49.8225069,"821",SSKDK52km006807,"1823.0","1823.0","1117.0",,S1,,,,"1.0",101_B_3_017,,,,,,,,,,,ID_0_1823,"0",,"6",M-3.1,./0.png
19.0116341,49.8656127,"822",SSKDK1Czechowice-Dziedziceul.Warszawska001,"1824.0","1824.0","1118.0",,DK1,,,,"2.0",101_B_3_145,103_B_3_035,,,,,,,,,,ID_0_1824,"0",,"6",M-3.2,./0.png
19.0180126,49.5489058,"823",SSKDW943Laliki002,"1825.0","1825.0","1120.0",,DW943,,,,"1.0",101_B_3_041,,,,,,,,,,,ID_0_1825,"0",,"6",M-3.1,./0.png
19.0165211,49.5487444,"824",SSKDW943Laliki001,"1826.0","1826.0","1121.0",,DW943,,,,"1.0",101_C_3_003,,,,,,,,,,,ID_0_1826,"0",,"6",M-3.2,./0.png
19.0069088,49.5340446,"825",SSKS1gkm006842,"1827.0","1827.0","1122.0",,S1,,,,"1.0",101_B_3_061,,,,,,,,,,,ID_0_1827,"0",,"6",M-3.1,./0.png
19.0011908,49.5309016,"826",SSKS1gkm007398,"1828.0","1828.0","1123.0",,S1,,,,"3.0",101_C_3_006,101_G_3_003,105_B_3_003,,,,,,,,,ID_0_1828,"0",,"6",M-3.3,./0.png
19.0003541,49.5297185,"827",SSKS1gkm007507,"1829.0","1829.0","1126.0",,S1,,,,"1.0",106_A_3_032,,,,,,,,,,,ID_0_1829,"0",,"6",M-3.1,./0.png
18.5739609,50.275737,"829",SSKS1km007941,"1831.0","1831.0","1127.0",,A4,,,,"1.0",101_C_3_005,,,,,,,,,,,ID_0_1831,"0",,"3",M-3.2,./0.png
19.2457251,50.3177218,"830","SSK S1 Katowicka 05,DąbrowaGórnicza","1832.0","1832.0","1128.0",,DK94,,,,"1.0",101_B_3_013,,,,,,,,,,,,"0",,"7",M-3.1,./0.png
19.2328596,50.3123622,"831",SSKS1km535538,"1833.0","1833.0","1129.0",,S1,,,,"1.0",103_B_3_021.2,,,,,,,,,,,ID_0_1833,"0",,"7",M-3.2,./0.png
19.2273945,50.3079076,"832",SSKS1km536202,"1834.0","1834.0","1130.0",,S1,,,,"2.0",101_G_3_004,105_B_3_004,,,,,,,,,,ID_0_1834,"0",,"7",M-3.2,./0.png
19.2235231,50.3027474,"833",SSKS1km536835,"1835.0","1835.0","1132.0",,S1,,, 104_B_3_204,"5.0",101_B_3_058,101_B_3_074,104_B_3_204,104_B_3_226,114_B_3_007,,,,,,,ID_0_1835,"0",,"7",M-3.1+3.3,./0.png
19.216917,50.286606,"834",SSKS1km538700,"1836.0","1836.0","1137.0",,S1,,,,"1.0",104_C_3_174,,,,,,,,,,,ID_0_1836,"0",,"7",M-3.1,./0.png
19.216791,50.285218,"835",SSKS1km538855,"1837.0","1837.0","1138.0",,S1,,,,"1.0",104_C_3_176,,,,,,,,,,,ID_0_1837,"0",,"7",M-3.1,./0.png
19.2162849,50.286027,"836",SSKS1km538758,"1838.0","1838.0","1139.0",,S1,,, 104_B_3_172,"6.0",104_B_3_015,104_B_3_172,104_C_3_175,106_A_3_034,114_A_3_015,114_A_3_173,,,,,,ID_0_1838,"0",,"7",M-3.1,./0.png
19.2174216,50.2861557,"837",SSKS1km538749,"1839.0","1839.0","1145.0",,S1,,, 104_C_3_177,"5.0",104_B_3_008,104_B_3_155,104_C_3_177,114_A_3_008,114_A_3_156,,,,,,,ID_0_1839,"0",,"7",M-3.2,./0.png
19.2159479,50.2840475,"838",SSKS1km538996,"1840.0","1840.0","1150.0",,S1,,,,"1.0",112_A_3_015,,,,,,,,,,,ID_0_1840,"0",,"7",M-3.2,./0.png
19.2110939,50.2791908,"839",SSKS1km540389,"1841.0","1841.0","1151.0",,S1,,,,"2.0",101_B_3_037,101_B_3_044,,,,,,,,,,ID_0_1841,"0",,"7",M-3.1,./0.png
19.1886876,50.25838,"840",SSKS1km542687,"1842.0","1842.0","1153.0",,S1,,, 114_A_3_220),"4.0",104_B_3_200,104_B_3_223,114_A_3_200,114_A_3_220,,,,,,,,ID_0_1842,"0",,"7",M-3.1,./0.png
19.1873198,50.2566831,"841",SSKS1km542898,"1843.0","1843.0","1157.0",,S1,,,,"1.0",106_B_3_014,,,,,,,,,,,ID_0_1843,"0",,"7",M-3.2,./0.png
19.1855602,50.2550626,"842",SSKS1km543122,"1844.0","1844.0","1158.0",,S1,,,,"1.0",104_C_3_017,,,,,,,,,,,ID_0_1844,"0",,"7",M-3.1,./0.png
19.170037,50.241105,"843",SSKS1km546006,"1845.0","1845.0","1159.0",,S1,,,,"1.0",101_B_3_042,,,,,,,,,,,ID_0_1845,"0",,"7",M-3.1,./0.png
19.1689072,50.2327019,"844",SSKS1km546013,"1846.0","1846.0","1160.0",,S1,,,,"1.0",101_B_3_043,,,,,,,,,,,ID_0_1846,"0",,"7",M-3.1,./0.png
19.1673095,50.2307585,"845",SSKS1km546231,"1847.0","1847.0","1161.0",,S1,,,,"1.0",104_C_3_133,,,,,,,,,,,ID_0_1847,"0",,"7",M-3.1,./0.png
19.1669429,50.229307,"846",SSKS1km546384,"1848.0","1848.0","1162.0",,S1,,, 106_A_3_041,"5.0",104_B_3_014,104_B_3_084,106_A_3_041,114_A_3_014,114_A_3_085,,,,,,,ID_0_1848,"0",,"7",M-3.1,./0.png
19.1761723,50.2278718,"847",SSKS1ul.OrlątLwowskich1,"1849.0","1849.0","1167.0",,DK79,,,,"1.0",101_B_3_014,,,,,,,,,,,ID_0_1849,"0",,"7",M-3.1,./0.png
19.1669847,50.2031193,"848",SSKS1km549502,"1850.0","1850.0","1168.0",,S1,,,,"1.0",103_B_3_020.2,,,,,,,,,,,ID_0_1850,"0",,"7",M-3.2,./0.png
19.1625355,50.2321142,"849",SSKS1ul.OrlątLwowskich2,"1851.0","1851.0","1169.0",,S1,,,,"1.0",101_B_3_015,,,,,,,,,,,ID_0_1851,"0",,"7",M-3.1,./0.png
19.0705927,49.5687896,"850",SSKS1fMilówka001,"1852.0","1852.0","1170.0",,S1,,, 114_A_3_296),"4.0",104_B_3_241,104_B_3_307,114_A_3_234,114_A_3_296,,,,,,,,ID_0_1852,"0",,"6",M-3.2,./0.png
19.0488318,49.554075,"851",SSKS1gkm002769,"1853.0","1853.0","1174.0",,S1,,, 104_B_3_240,"5.0",101_B_3_046,104_B_3_207,104_B_3_240,114_A_3_205,114_A_3_233,,,,,,,ID_0_1853,"0",,"6",M-3.1,./0.png
19.0675922,49.5646646,"852",SSKS1gkm000942,"1854.0","1854.0","1179.0",,S1,,,(104_B_3_188,"7.0",104_B_3_188,104_B_3_208,106_B_3_015-1,106_B_3_015-2,112_A_3_007,114_A_3_188,114_A_3_206,,,,,ID_0_1854,"0",,"6",M-3.3,./0.png
18.9851556,49.5188152,"853",SSKS1gkm009166,"1855.0","1855.0","1186.0",,S1,,, 104_B_3_186,"5.0",101_B_3_045,103_B_3_006,104_B_3_186,104_B_3_205,114_B_3_009,,,,,,,ID_0_1855,"0",,"6",M-3.3*,./0.png
18.9731125,49.5111391,"854",SSKS1km010470,"1856.0","1856.0","1191.0",,S1,,,,"1.0",106_B_3_005,,,,,,,,,,,ID_0_1856,"0",,"6",M-3.2,./0.png
18.9674342,49.5100055,"855",SSKS1gkm006596,"1857.0","1857.0","1192.0",,S1,,,,"1.0",101_B_3_060,,,,,,,,,,,ID_0_1857,"0",,"6",M-3.3,./0.png
19.250747,50.360905,"857",SSKS1km529931,"1859.0","1859.0","1193.0",,S1,,,,"1.0",104_C_3_190,,,,,,,,,,,ID_0_1859,"0",,"7",M-3.1,./0.png
19.2394527,50.3222264,"858",SSKS1km534353,"1860.0","1860.0","1194.0",,S1,,,,"1.0",103_B_3_021.1,,,,,,,,,,,ID_0_1860,"0",,"7",M-3.2,./0.png
19.2427305,50.3176866,"859","SSKS1Katowicka04,DąbrowaGórnicza","1861.0","1861.0","1195.0",,DK94,,,,"1.0",103_B_3_027.2,,,,,,,,,,,ID_0_1861,"0",,"7",M-3.2,./0.png
19.2325114,50.3175119,"860","SSKS1Katowicka02,DąbrowaGórnicza","1862.0","1862.0","1196.0",,DK94,,,,"1.0",103_B_3_027.1,,,,,,,,,,,ID_0_1862,"0",,"7",M-3.2,./0.png
